"track_id"	"track_name"	"track_artist"	"track_popularity"	"track_album_id"	"track_album_name"	"track_album_release_date"	"playlist_name"	"playlist_id"	"playlist_genre"	"playlist_subgenre"	"danceability"	"mean_danceability"	"energy"	"key"	"loudness_db"	"mode"	"speechiness"	"acousticness"	"instrumentalness"	"liveness"	"valence"	"tempo_bpm"	"duration_ms"
"5jaCENu4mOuHJoAyAbVLba"	"Destined"	"Matstubs"	43	"5jaCENu4mOuHJoAyAbVLba"	"Destined"	"2020-01-07"	"Trap Nation"	"5jaCENu4mOuHJoAyAbVLba"	"rap"	"trap"	0.5	0.52	0.609	1	-8.793	"minor"	0.0945	0.00774	0.00562	0.332	0.15	163.94	216585
"4wQSqT7IwKU60WqXs0qLdO"	"Lies - ATLAST Remix"	"KLOUD"	42	"4wQSqT7IwKU60WqXs0qLdO"	"Lies (Remixes)"	"2019-10-30"	"Trap Nation"	"4wQSqT7IwKU60WqXs0qLdO"	"rap"	"trap"	0.494	0.52	0.777	10	-6.716	"minor"	0.0546	0.00153	5.35e-05	0.123	0.26	92.027	210612
"7Iace73p6DR3nzZPmwnjpX"	"Lava Lamp"	"Luude"	49	"7Iace73p6DR3nzZPmwnjpX"	"Lava Lamp"	"2019-12-16"	"Trap Nation"	"7Iace73p6DR3nzZPmwnjpX"	"rap"	"trap"	0.621	0.52	0.889	8	-6.393	"major"	0.0382	0.0134	0.41	0.15	0.155	125.995	186677
"3syzTZ5e8XhloHPecsOoDq"	"Poison"	"Coopex"	47	"3syzTZ5e8XhloHPecsOoDq"	"Poison"	"2019-12-20"	"Trap Nation"	"3syzTZ5e8XhloHPecsOoDq"	"rap"	"trap"	0.428	0.52	0.53	7	-9.295	"minor"	0.0455	0.261	0.000495	0.0934	0.052	155.017	151778
"0Czg21zFuXypqp9S76d4TC"	"different"	"Jaydon Lewis"	39	"0Czg21zFuXypqp9S76d4TC"	"different"	"2020-01-09"	"Trap Nation"	"0Czg21zFuXypqp9S76d4TC"	"rap"	"trap"	0.892	0.52	0.592	5	-9.991	"major"	0.145	0.391	0.145	0.0903	0.244	114.968	157049
"7yle4EK9gfIin6lQsAjCL9"	"Oops!... I Did It Again"	"why mona"	52	"7yle4EK9gfIin6lQsAjCL9"	"Oops!... I Did It Again"	"2019-12-13"	"Trap Nation"	"7yle4EK9gfIin6lQsAjCL9"	"rap"	"trap"	0.798	0.52	0.664	8	-4.321	"minor"	0.03	0.46	7.37e-06	0.157	0.314	110.025	200727
"7t7HQLZMu0E9ljRCmnqkU6"	"Sacrifice"	"Hex Cougar"	47	"7t7HQLZMu0E9ljRCmnqkU6"	"Sacrifice"	"2019-12-05"	"Trap Nation"	"7t7HQLZMu0E9ljRCmnqkU6"	"rap"	"trap"	0.453	0.52	0.616	4	-9.329	"minor"	0.0456	0.0304	0.000105	0.172	0.0397	139.987	227493
"48lOCW4IXLIS1h4nzA0tV0"	"On My Own"	"BRAN"	25	"48lOCW4IXLIS1h4nzA0tV0"	"On My Own"	"2020-01-17"	"Trap Nation"	"48lOCW4IXLIS1h4nzA0tV0"	"rap"	"trap"	0.522	0.52	0.695	11	-5.971	"minor"	0.0499	0.112	0	0.101	0.121	159.778	159000
"3bW9ziSoYVMIAB7izmxKSF"	"Blood Moon"	"Tarro"	51	"3bW9ziSoYVMIAB7izmxKSF"	"Blood Moon"	"2019-11-08"	"Trap Nation"	"3bW9ziSoYVMIAB7izmxKSF"	"rap"	"trap"	0.457	0.52	0.67	4	-4.859	"minor"	0.0815	0.276	4.81e-06	0.105	0.267	150.093	201600
"03RgUMMhlJNQdKKMpWogIt"	"Animate"	"Sweeper"	42	"03RgUMMhlJNQdKKMpWogIt"	"Animate"	"2019-11-22"	"Trap Nation"	"03RgUMMhlJNQdKKMpWogIt"	"rap"	"trap"	0.478	0.52	0.94	10	-4.912	"minor"	0.0637	0.000245	0.847	0.116	0.273	149.994	284800
"5OLFWs2w0Rbujg02HIDmip"	"All in My Head"	"xChenda"	42	"5OLFWs2w0Rbujg02HIDmip"	"All in My Head"	"2020-01-08"	"Trap Nation"	"5OLFWs2w0Rbujg02HIDmip"	"rap"	"trap"	0.315	0.52	0.77	5	-3.913	"minor"	0.0929	0.454	0	0.122	0.433	140.095	220853
"4ZkoVCql1LeggKfufm6PG7"	"Eclypse"	"BEATSMASH"	38	"4ZkoVCql1LeggKfufm6PG7"	"Eclypse"	"2020-01-10"	"Trap Nation"	"4ZkoVCql1LeggKfufm6PG7"	"rap"	"trap"	0.367	0.52	0.742	5	-5.827	"minor"	0.0352	0.0851	0.804	0.121	0.223	149.937	212000
"7lmWLVGB3A8w62J6opghk0"	"Awake"	"TWO LANES"	42	"7lmWLVGB3A8w62J6opghk0"	"Drifting"	"2019-05-31"	"Trap Nation"	"7lmWLVGB3A8w62J6opghk0"	"rap"	"trap"	0.5	0.52	0.586	11	-9.641	"minor"	0.283	0.605	0.0124	0.194	0.172	160.179	160219
"35a8WpjqbsqmjHO3BL3W9N"	"Lies"	"BEATSMASH"	42	"35a8WpjqbsqmjHO3BL3W9N"	"Lies"	"2019-11-20"	"Trap Nation"	"35a8WpjqbsqmjHO3BL3W9N"	"rap"	"trap"	0.505	0.52	0.784	8	-4.587	"minor"	0.0372	0.00541	0.000647	0.0865	0.395	77.452	168774
"7gEsNX68VQqSReCmpx4nkL"	"Dive"	"Cozmoe"	42	"7gEsNX68VQqSReCmpx4nkL"	"Dive"	"2019-12-11"	"Trap Nation"	"7gEsNX68VQqSReCmpx4nkL"	"rap"	"trap"	0.693	0.52	0.747	0	-7.469	"minor"	0.058	0.172	0.00325	0.105	0.252	131.986	261818
"53OLyqsuHE2Kzhex8FdBQu"	"Im Fine"	"William Black"	52	"53OLyqsuHE2Kzhex8FdBQu"	"Pages"	"2019-08-22"	"Trap Nation"	"53OLyqsuHE2Kzhex8FdBQu"	"rap"	"trap"	0.662	0.52	0.653	2	-6.152	"major"	0.0526	0.19	2.65e-05	0.117	0.159	137.985	210435
"6m0ea8JV7U0pkCV7UAPOL9"	"Satellite"	"Cozmoe"	40	"6m0ea8JV7U0pkCV7UAPOL9"	"Satellite"	"2019-11-13"	"Trap Nation"	"6m0ea8JV7U0pkCV7UAPOL9"	"rap"	"trap"	0.543	0.52	0.58	2	-7.065	"major"	0.241	0.797	0.784	0.113	0.343	81.738	234146
"3NivHilTTTs8SQwp51yG0X"	"Angst"	"INZO"	53	"3NivHilTTTs8SQwp51yG0X"	"Angst"	"2019-11-21"	"Trap Nation"	"3NivHilTTTs8SQwp51yG0X"	"rap"	"trap"	0.283	0.52	0.782	7	-6.243	"minor"	0.122	0.0189	0.0238	0.0994	0.0807	150.306	202400
"2b9l0MfkLgkBIi4Ee8iinZ"	"Keep Working"	"Vaski"	45	"2b9l0MfkLgkBIi4Ee8iinZ"	"Keep Working"	"2019-12-04"	"Trap Nation"	"2b9l0MfkLgkBIi4Ee8iinZ"	"rap"	"trap"	0.701	0.52	0.682	5	-11.993	"major"	0.205	0.0285	0.00319	0.332	0.267	100.029	211168
"0PjIiWo8wKw6frO33VXdOC"	"Signals"	"TRY Deny"	42	"0PjIiWo8wKw6frO33VXdOC"	"Signals"	"2019-11-11"	"Trap Nation"	"0PjIiWo8wKw6frO33VXdOC"	"rap"	"trap"	0.253	0.52	0.72	8	-5.973	"major"	0.056	0.159	0.0157	0.155	0.132	70.515	214400
"5by13EceSIj3JLbSQDvDR0"	"lift me from the ground - Jaron Remix"	"San Holo"	47	"5by13EceSIj3JLbSQDvDR0"	"album1 (a lot of remixes)"	"2019-12-20"	"Trap Nation"	"5by13EceSIj3JLbSQDvDR0"	"rap"	"trap"	0.541	0.52	0.51	11	-4.282	"minor"	0.0644	0.0142	5.73e-05	0.0967	0.226	147.143	250612
"5GHYC1l4PPPfL30CoOuCvE"	"Hurts Like Hell"	"Evernone"	47	"5GHYC1l4PPPfL30CoOuCvE"	"Hurts Like Hell"	"2020-01-03"	"Trap Nation"	"5GHYC1l4PPPfL30CoOuCvE"	"rap"	"trap"	0.591	0.52	0.826	7	-8.347	"minor"	0.113	0.00569	0.000266	0.0751	0.33	145.029	168828
"4IFD94sks6j8Bhc4XXIXnz"	"Hourglass"	"Hex Cougar"	49	"4IFD94sks6j8Bhc4XXIXnz"	"Hourglass"	"2019-11-14"	"Trap Nation"	"4IFD94sks6j8Bhc4XXIXnz"	"rap"	"trap"	0.545	0.52	0.862	2	-4.686	"major"	0.42	0.0155	0.00319	0.363	0.678	164.93	212637
"7GIX1WStJ3Ca9wmlTajYFz"	"Alive"	"Snavs"	50	"7GIX1WStJ3Ca9wmlTajYFz"	"Alive"	"2019-10-04"	"Trap Nation"	"7GIX1WStJ3Ca9wmlTajYFz"	"rap"	"trap"	0.439	0.52	0.546	5	-7.086	"minor"	0.0356	0.157	1.57e-06	0.472	0.166	149.889	183258
"39f1irYFzZL2QKcHFe2zFY"	"Planet Earth"	"Jinco"	49	"39f1irYFzZL2QKcHFe2zFY"	"Planet Earth"	"2019-11-15"	"Trap Nation"	"39f1irYFzZL2QKcHFe2zFY"	"rap"	"trap"	0.564	0.52	0.669	9	-2.579	"minor"	0.421	0.3	0.00346	0.127	0.465	150.123	2e+05
"29a1MGb3WfxfPUUQl40gYA"	"Ruins"	"William Black"	44	"29a1MGb3WfxfPUUQl40gYA"	"Pages"	"2019-08-22"	"Trap Nation"	"29a1MGb3WfxfPUUQl40gYA"	"rap"	"trap"	0.444	0.52	0.723	5	-6.496	"major"	0.0467	0.0495	0	0.186	0.241	170.008	243529
"7sAJ1vUvwOb6qGx73SOrJC"	"Mercury"	"Fytch"	48	"7sAJ1vUvwOb6qGx73SOrJC"	"Mercury"	"2019-10-18"	"Trap Nation"	"7sAJ1vUvwOb6qGx73SOrJC"	"rap"	"trap"	0.41	0.52	0.814	0	-6.563	"minor"	0.102	0.0129	0.000326	0.0782	0.471	139.939	156643
"44AIhFBXRCwSrQD7RQSBoz"	"Breathe"	"T-Mass"	32	"44AIhFBXRCwSrQD7RQSBoz"	"Breathe"	"2020-01-17"	"Trap Nation"	"44AIhFBXRCwSrQD7RQSBoz"	"rap"	"trap"	0.513	0.52	0.849	1	-3.637	"major"	0.0617	0.00168	0.346	0.129	0.23	160.061	231269
"13UKSWQZOcHltJ7QBiR1Xt"	"When You Need Me"	"Silent Child"	46	"13UKSWQZOcHltJ7QBiR1Xt"	"When You Need Me"	"2019-11-29"	"Trap Nation"	"13UKSWQZOcHltJ7QBiR1Xt"	"rap"	"trap"	0.452	0.52	0.634	1	-5.627	"minor"	0.141	0.495	0	0.143	0.198	80.036	192938
"0OVuPydvNK0mYkv9F1379v"	"Calamity"	"Psylla"	41	"0OVuPydvNK0mYkv9F1379v"	"Calamity"	"2019-11-26"	"Trap Nation"	"0OVuPydvNK0mYkv9F1379v"	"rap"	"trap"	0.594	0.52	0.857	0	-6.441	"major"	0.0423	0.126	0.729	0.111	0.0581	102.882	195449
"0mke2MXjPsEipNCtDUu7m6"	"so sad"	"Mike Vallas"	43	"0mke2MXjPsEipNCtDUu7m6"	"so sad"	"2019-11-01"	"Trap Nation"	"0mke2MXjPsEipNCtDUu7m6"	"rap"	"trap"	0.401	0.52	0.308	6	-12.464	"major"	0.117	0.389	0.0057	0.143	0.205	147.314	169079
"380kqOLJFYOciv38ELm3jr"	"Lost in the Space"	"Coopex"	39	"380kqOLJFYOciv38ELm3jr"	"Lost in the Space"	"2020-01-10"	"Trap Nation"	"380kqOLJFYOciv38ELm3jr"	"rap"	"trap"	0.582	0.52	0.587	0	-6.304	"minor"	0.035	0.265	0	0.0998	0.313	75.026	200187
"19UgUdi5wEziJJg239wPYU"	"Drifting - Tim Schaufert Remix"	"TWO LANES"	43	"19UgUdi5wEziJJg239wPYU"	"Drifting (Remixes)"	"2019-11-22"	"Trap Nation"	"19UgUdi5wEziJJg239wPYU"	"rap"	"trap"	0.611	0.52	0.393	9	-13.501	"minor"	0.144	0.292	0.908	0.112	0.167	80.006	189273
"0WEgOlUCB9nHPsoD8Ae4Zz"	"The Voices"	"dreamEater"	48	"0WEgOlUCB9nHPsoD8Ae4Zz"	"The Voices"	"2019-12-13"	"Trap Nation"	"0WEgOlUCB9nHPsoD8Ae4Zz"	"rap"	"trap"	0.411	0.52	0.848	5	-3.024	"minor"	0.0404	0.138	4.64e-05	0.0789	0.149	179.963	188000
"6GMpuTTdPQSfgLaES3istZ"	"Go"	"Uplink"	47	"6GMpuTTdPQSfgLaES3istZ"	"Go"	"2019-08-30"	"Trap Nation"	"6GMpuTTdPQSfgLaES3istZ"	"rap"	"trap"	0.495	0.52	0.926	1	-3.333	"minor"	0.0556	0.0126	0	0.263	0.523	155.031	176079
"5ZV4DlvKZQ6QHbvKWKtnhj"	"Fallout"	"The FifthGuys"	51	"5ZV4DlvKZQ6QHbvKWKtnhj"	"Fallout"	"2019-11-04"	"Trap Nation"	"5ZV4DlvKZQ6QHbvKWKtnhj"	"rap"	"trap"	0.551	0.52	0.622	2	-8.823	"major"	0.109	0.00805	0.0402	0.703	0.0739	180.165	209485
"1cp8YZVfVimXJc2LcaFjK4"	"Fall Hard"	"Bruer"	45	"1cp8YZVfVimXJc2LcaFjK4"	"Fall Hard"	"2019-10-25"	"Trap Nation"	"1cp8YZVfVimXJc2LcaFjK4"	"rap"	"trap"	0.598	0.52	0.665	6	-4.399	"minor"	0.0908	0.00958	0.0013	0.106	0.183	92.072	211304
"1LCG7BBh96DUUV6MuQhFad"	"Dance Monkey"	"Coopex"	57	"1LCG7BBh96DUUV6MuQhFad"	"Dance Monkey"	"2019-12-23"	"Trap Nation"	"1LCG7BBh96DUUV6MuQhFad"	"rap"	"trap"	0.566	0.52	0.767	6	-6.15	"minor"	0.0817	0.106	0	0.0862	0.236	98.111	194707
"3DTGSsmqbK9wIkdse6aWfY"	"Distance"	"Squired"	37	"3DTGSsmqbK9wIkdse6aWfY"	"Distance"	"2019-12-13"	"Trap Nation"	"3DTGSsmqbK9wIkdse6aWfY"	"rap"	"trap"	0.544	0.52	0.924	8	-3.094	"minor"	0.0443	0.00154	0.932	0.136	0.28	160.039	175386
"2UXd7o203nuQXQiZRbYCQp"	"Hole in the Earth"	"AWAY"	46	"2UXd7o203nuQXQiZRbYCQp"	"Hole in the Earth"	"2019-08-15"	"Trap Nation"	"2UXd7o203nuQXQiZRbYCQp"	"rap"	"trap"	0.619	0.52	0.697	11	-4.103	"minor"	0.163	0.122	0.00214	0.303	0.523	149.94	256012
"1epsUiCmy5UvIIeN5QpKwP"	"No Escape"	"2nd Life"	49	"1epsUiCmy5UvIIeN5QpKwP"	"No Escape"	"2019-10-11"	"Trap Nation"	"1epsUiCmy5UvIIeN5QpKwP"	"rap"	"trap"	0.526	0.52	0.773	2	-7.79	"minor"	0.0513	0.0286	0.02	0.377	0.172	146.055	175966
"0OsylRd3BPdrqKcy06am1w"	"A Little Less Conversation (feat. The Great Escape)"	"Nebbra"	57	"0OsylRd3BPdrqKcy06am1w"	"A Little Less Conversation (feat. The Great Escape)"	"2019-12-06"	"Trap Nation"	"0OsylRd3BPdrqKcy06am1w"	"rap"	"trap"	0.44	0.52	0.71	5	-6.093	"minor"	0.131	0.567	0.000196	0.212	0.837	93.147	171474
"7rfAUubPk9BrBNFApLJZcy"	"Lion"	"Alban Chela"	38	"7rfAUubPk9BrBNFApLJZcy"	"Lion"	"2020-01-10"	"Trap Nation"	"7rfAUubPk9BrBNFApLJZcy"	"rap"	"trap"	0.7	0.52	0.702	2	-8.066	"major"	0.0336	0.0159	0.666	0.0519	0.129	103.996	191983
"75AFr8ZiYTy5hxON1bHlwB"	"Pull Me In"	"Inukshuk"	42	"75AFr8ZiYTy5hxON1bHlwB"	"Pull Me In"	"2019-10-17"	"Trap Nation"	"75AFr8ZiYTy5hxON1bHlwB"	"rap"	"trap"	0.259	0.52	0.76	4	-5.029	"major"	0.0709	0.0354	0	0.174	0.232	171.777	252000
"4ghPCY4RiRSFdkMhZDAwjd"	"W.Y.L.I.G."	"The FifthGuys"	49	"4ghPCY4RiRSFdkMhZDAwjd"	"W.Y.L.I.G."	"2019-09-26"	"Trap Nation"	"4ghPCY4RiRSFdkMhZDAwjd"	"rap"	"trap"	0.709	0.52	0.729	1	-7.836	"major"	0.0337	0.00689	0.000152	0.0938	0.59	129.968	181615
"6IzDxUO89KXpmw5Oqt1vcz"	"Insidious"	"TRVNSPORTER"	36	"6IzDxUO89KXpmw5Oqt1vcz"	"Insidious"	"2020-01-13"	"Trap Nation"	"6IzDxUO89KXpmw5Oqt1vcz"	"rap"	"trap"	0.521	0.52	0.882	4	-5.268	"minor"	0.0455	0.00922	0.634	0.349	0.112	140.028	181875
"5G126blI4eRnbpb8PbPSH2"	"Infected Brain"	"Levianth"	20	"5G126blI4eRnbpb8PbPSH2"	"Infected Brain"	"2020-01-17"	"Trap Nation"	"5G126blI4eRnbpb8PbPSH2"	"rap"	"trap"	0.301	0.52	0.824	9	-5.921	"minor"	0.202	0.0592	0.000951	0.137	0.134	149.737	156817
"5IUUqAHVeuy5z1gjcVifJo"	"Bring You Down"	"KDrew"	45	"5IUUqAHVeuy5z1gjcVifJo"	"Bring You Down"	"2019-11-14"	"Trap Nation"	"5IUUqAHVeuy5z1gjcVifJo"	"rap"	"trap"	0.702	0.52	0.801	9	-5.239	"minor"	0.0928	0.336	9.89e-05	0.0934	0.236	127.976	187500
"4K9xid96G3YmIvQZXN9SXg"	"Overthinker"	"INZO"	65	"4K9xid96G3YmIvQZXN9SXg"	"Overthinker"	"2018-07-23"	"Trap Nation"	"4K9xid96G3YmIvQZXN9SXg"	"rap"	"trap"	0.472	0.52	0.605	8	-4.437	"major"	0.134	0.0311	0.0308	0.101	0.212	128.375	268000
"4rCkOvQzY9ho7lZvRViM0O"	"Lovely"	"Midsplit"	53	"4rCkOvQzY9ho7lZvRViM0O"	"Lovely"	"2019-05-22"	"Trap Nation"	"4rCkOvQzY9ho7lZvRViM0O"	"rap"	"trap"	0.623	0.52	0.494	4	-7.521	"minor"	0.0618	0.147	0	0.275	0.26	115.132	187795
"0wpTXkivIBjIw9YfmiDLi2"	"Find You"	"Badrapper"	5	"0wpTXkivIBjIw9YfmiDLi2"	"Find You"	"2019-02-27"	"Trap Nation"	"0wpTXkivIBjIw9YfmiDLi2"	"rap"	"trap"	0.489	0.52	0.757	1	-5.229	"major"	0.066	0.116	2.65192149181385	0.754	0.254	89.944	218667
"5jO0lrPKHfhqRl2NcCTiGC"	"Say It Now"	"Coopex"	47	"5jO0lrPKHfhqRl2NcCTiGC"	"Say It Now"	"2019-12-13"	"Trap Nation"	"5jO0lrPKHfhqRl2NcCTiGC"	"rap"	"trap"	0.553	0.52	0.757	3	-6.935	"minor"	0.0542	0.00209	0.0264	0.279	0.106	150.041	190542
"1HtqhI19YOBclfQvyOO9HQ"	"By My Side"	"T-Mass"	6	"1HtqhI19YOBclfQvyOO9HQ"	"By My Side"	"2019-05-01"	"Trap Nation"	"1HtqhI19YOBclfQvyOO9HQ"	"rap"	"trap"	0.477	0.52	0.808	6	-4.517	"minor"	0.0561	0.00765	3.41e-05	0.179	0.262	145.07	234099
"6cSFenpNCXimCdnZf16XRU"	"Fake Love"	"The FifthGuys"	49	"6cSFenpNCXimCdnZf16XRU"	"Fake Love"	"2019-10-11"	"Trap Nation"	"6cSFenpNCXimCdnZf16XRU"	"rap"	"trap"	0.355	0.52	0.631	6	-11.155	"major"	0.0654	0.0115	0	0.0944	0.369	179.766	174171
"6U491CbWdIA9xjsMS6LhKp"	"Eternal"	"Ericovich"	40	"6U491CbWdIA9xjsMS6LhKp"	"Eternal"	"2019-11-08"	"Trap Nation"	"6U491CbWdIA9xjsMS6LhKp"	"rap"	"trap"	0.465	0.52	0.826	0	-5.628	"minor"	0.0846	0.0259	0.000709	0.201	0.338	160.052	188984
"1s2xUbLU0bcNRWKK04X9NO"	"The Bottom (feat. Kellin Quinn)"	"YULTRON"	47	"1s2xUbLU0bcNRWKK04X9NO"	"The Bottom (feat. Kellin Quinn)"	"2019-05-24"	"Trap Nation"	"1s2xUbLU0bcNRWKK04X9NO"	"rap"	"trap"	0.562	0.52	0.892	6	-3.226	"major"	0.0497	0.0399	1.06e-05	0.107	0.292	150.049	198400
"3QgbEaUUK0sQsDzpqsS1No"	"Stay Up"	"Gill Chang"	43	"3QgbEaUUK0sQsDzpqsS1No"	"Stay Up"	"2019-11-11"	"Trap Nation"	"3QgbEaUUK0sQsDzpqsS1No"	"rap"	"trap"	0.72	0.52	0.823	4	-1.253	"minor"	0.0526	0.394	0	0.144	0.184	119.969	203615
"41knNw2OhgF9gouyy1squL"	"Hard"	"Noah Neiman"	48	"41knNw2OhgF9gouyy1squL"	"Hard"	"2020-01-08"	"Trap Nation"	"41knNw2OhgF9gouyy1squL"	"rap"	"trap"	0.496	0.52	0.797	9	-5.579	"major"	0.184	0.11	0	0.25	0.384	150.071	170400
"3GWomAWy6PxtyzlfqKhTIl"	"Drifting"	"TWO LANES"	47	"3GWomAWy6PxtyzlfqKhTIl"	"Drifting"	"2019-05-31"	"Trap Nation"	"3GWomAWy6PxtyzlfqKhTIl"	"rap"	"trap"	0.592	0.52	0.719	7	-5.781	"major"	0.0757	0.0206	0.616	0.221	0.207	159.876	187000
"5qBcafzXycpvGKiKCfTQjd"	"Arena"	"Fabian Mazur"	62	"5qBcafzXycpvGKiKCfTQjd"	"Arena"	"09-18"	"Trap Nation"	"5qBcafzXycpvGKiKCfTQjd"	"rap"	"trap"	0.789	0.52	0.83	5	-4.183	"minor"	0.0751	0.00882	0.00248	0.173	0.443	100.039	206400
"3Jz9ElQlyRUxuS1K2kMb6B"	"Labyrinth"	"Convex"	45	"3Jz9ElQlyRUxuS1K2kMb6B"	"Labyrinth"	"2019-12-20"	"Trap Nation"	"3Jz9ElQlyRUxuS1K2kMb6B"	"rap"	"trap"	0.467	0.52	0.615	4	-5.458	"minor"	0.0363	0.0141	3.44687025877647	0.111	0.158	150.17	206198
"07bCARhk2dH7hpMHd1DUJe"	"Damage"	"Outr3ach"	42	"07bCARhk2dH7hpMHd1DUJe"	"Damage"	"2019-11-15"	"Trap Nation"	"07bCARhk2dH7hpMHd1DUJe"	"rap"	"trap"	0.601	0.52	0.557	0	-6.409	"major"	0.0772	0.315	2.33e-06	0.162	0.235	74.986	210000
"4fxeVw0mf5eHVvunUtcVZG"	"What You Promised"	"Fairlane"	47	"4fxeVw0mf5eHVvunUtcVZG"	"What You Promised"	"2019-05-23"	"Trap Nation"	"4fxeVw0mf5eHVvunUtcVZG"	"rap"	"trap"	0.367	0.52	0.645	11	-6.432	"minor"	0.0408	0.189	0	0.105	0.0742	149.955	262400
"6lvaLDCPjbxhC8EmNVHfIO"	"Dig"	"Arrested Youth"	55	"6lvaLDCPjbxhC8EmNVHfIO"	"Sobville (Episode I)"	"2019-11-01"	"Trap Nation"	"6lvaLDCPjbxhC8EmNVHfIO"	"rap"	"trap"	0.595	0.52	0.928	0	-4.825	"major"	0.0821	0.0316	0	0.217	0.72	145.068	174780
"7qqoKikbfX9KvlVUCY9qKO"	"Patience"	"Egzod"	44	"7qqoKikbfX9KvlVUCY9qKO"	"Patience"	"2019-08-09"	"Trap Nation"	"7qqoKikbfX9KvlVUCY9qKO"	"rap"	"trap"	0.46	0.52	0.903	0	-2.975	"minor"	0.201	0.19	0.000216	0.203	0.557	161.767	171111
"4poqovyJtmlKMDnSz6QwsE"	"The Kid I Used to Know"	"Arrested Youth"	50	"4poqovyJtmlKMDnSz6QwsE"	"Sobville (Episode I)"	"2019-11-01"	"Trap Nation"	"4poqovyJtmlKMDnSz6QwsE"	"rap"	"trap"	0.638	0.52	0.776	9	-4.61	"major"	0.083	0.0731	1.9e-06	0.18	0.267	160.1	145801
"3khq8mtUyzJ0PHrHMItjsy"	"Guerra y Hambre"	"Midel"	49	"3khq8mtUyzJ0PHrHMItjsy"	"Guerra y Hambre"	"2019-11-26"	"Trapperz Argentina"	"3khq8mtUyzJ0PHrHMItjsy"	"rap"	"trap"	0.6	0.757	0.799	10	-4.624	"minor"	0.0461	0.282	0	0.0968	0.558	177.079	138462
"0qkSoNs7zsJDOhsgORAzEf"	"Orange Cookies"	"Joven BTZ"	49	"0qkSoNs7zsJDOhsgORAzEf"	"Orange Cookies"	"2019-12-13"	"Trapperz Argentina"	"0qkSoNs7zsJDOhsgORAzEf"	"rap"	"trap"	0.807	0.757	0.69	2	-5.491	"major"	0.0404	0.251	1.07e-06	0.0954	0.144	129.994	177231
"7vVBHIVPewg2rCkiSMFquc"	"PARA SACARMELO (prod. OMAR VARELA)"	"Ysy A"	61	"7vVBHIVPewg2rCkiSMFquc"	"HECHO A MANO"	"2019-11-11"	"Trapperz Argentina"	"7vVBHIVPewg2rCkiSMFquc"	"rap"	"trap"	0.838	0.757	0.737	0	-3.668	"major"	0.183	0.135	4.85e-06	0.116	0.689	155.992	156170
"7IzzrvxEKHgdxn3DIAlrfe"	"Nivel"	"Lucho SSJ"	59	"7IzzrvxEKHgdxn3DIAlrfe"	"Nivel"	"2019-10-25"	"Trapperz Argentina"	"7IzzrvxEKHgdxn3DIAlrfe"	"rap"	"trap"	0.719	0.757	0.564	4	-10.595	"major"	0.106	0.211	0	0.671	0.86	150.078	149187
"0CVX3h1ogdgdnG9QdJGIyQ"	"Trippie Redd"	"Coqeein Montana"	44	"0CVX3h1ogdgdnG9QdJGIyQ"	"Trippie Redd"	"2019-11-15"	"Trapperz Argentina"	"0CVX3h1ogdgdnG9QdJGIyQ"	"rap"	"trap"	0.839	0.757	0.789	9	-4.645	"major"	0.17	0.157	1.96099566426128	0.106	0.629	149.946	259200
"66HnjBqHKWinYBFkOBJkTs"	"$$$ - Remix"	"Saramalacara"	49	"66HnjBqHKWinYBFkOBJkTs"	"$$$ (Remix)"	"2019-11-08"	"Trapperz Argentina"	"66HnjBqHKWinYBFkOBJkTs"	"rap"	"trap"	0.797	0.757	0.518	1	-7.802	"minor"	0.0463	0.398	0.00014	0.0924	0.946	139.969	123519
"4xwSha5SLJKvwftqZ2gky2"	"Me Extrana"	"Owin"	41	"4xwSha5SLJKvwftqZ2gky2"	"Me Extrana"	"2019-11-15"	"Trapperz Argentina"	"4xwSha5SLJKvwftqZ2gky2"	"rap"	"trap"	0.886	0.757	0.803	8	-1.174	"major"	0.0637	0.0474	0	0.101	0.527	119.959	160121
"17XGbXoJok4ePlRZM5wWOm"	"Jimmy Fallon"	"Lucho SSJ"	62	"17XGbXoJok4ePlRZM5wWOm"	"Jimmy Fallon"	"2019-08-29"	"Trapperz Argentina"	"17XGbXoJok4ePlRZM5wWOm"	"rap"	"trap"	0.773	0.757	0.86	11	-4.463	"minor"	0.0517	0.0369	6.14e-05	0.117	0.48	101.035	152079
"6Sf5gfWy6LzGR9H78Gu4Ss"	"Como Dimelo"	"Nicki Nicole"	44	"6Sf5gfWy6LzGR9H78Gu4Ss"	"Recuerdos"	"2019-11-08"	"Trapperz Argentina"	"6Sf5gfWy6LzGR9H78Gu4Ss"	"rap"	"trap"	0.731	0.757	0.563	5	-8.372	"minor"	0.0431	0.228	0.000167	0.196	0.506	138.055	2e+05
"4hyZR3YZVYH2jJewwke9ja"	"Super Human"	"Tobi"	43	"4hyZR3YZVYH2jJewwke9ja"	"Super Human"	"2019-11-13"	"Trapperz Argentina"	"4hyZR3YZVYH2jJewwke9ja"	"rap"	"trap"	0.745	0.757	0.612	8	-4.282	"minor"	0.0557	0.51	0.161	0.0939	0.619	170	177890
